"aX,aY,aZ,gX,gY,gZ"
"-0.101807,-0.947510,-0.533447,-53.222652,-19.226074,5.065917"
"-0.110596,-0.936401,-0.474365,-47.668453,-25.329588,12.756347"
"-0.121948,-0.878906,-0.447632,-40.466305,-24.108885,18.310547"
"-0.122437,-0.792603,-0.419067,-47.485348,-19.287109,12.145995"
"-0.103882,-0.825317,-0.409546,-52.490231,-15.686034,7.995605"
"-0.067627,-0.897095,-0.469604,-56.884762,-9.155273,4.455566"
"-0.058594,-0.922729,-0.502808,-49.377438,-12.695312,7.873535"
"-0.063843,-0.931030,-0.475586,-39.306641,-22.583006,13.732909"
"-0.077148,-0.898560,-0.366455,-31.433104,-25.329588,17.395020"
"-0.081055,-0.851807,-0.279419,-22.338865,-21.850584,20.141600"
"-0.064819,-0.897705,-0.262817,-32.287598,-12.817382,15.747069"
"-0.054443,-0.910034,-0.271118,-39.611816,-4.028320,15.197753"
"-0.028809,-0.915283,-0.376953,-42.114254,-0.488281,15.747069"
"-0.025146,-0.937622,-0.426270,-38.513184,-4.943848,17.028809"
"-0.033081,-0.937256,-0.374634,-22.155760,-16.601562,19.775391"
"-0.039551,-0.901367,-0.282593,-17.517090,-16.845703,20.935057"
"-0.031372,-0.847534,-0.271362,-11.718749,-10.742187,20.202635"
"-0.016968,-0.858887,-0.273438,-14.709472,-4.882812,14.160155"
"-0.001343,-0.900635,-0.307251,-25.512693,3.051758,9.948730"
"0.021362,-1.004639,-0.431763,-23.986814,1.525879,14.892577"
"-0.003418,-0.967041,-0.398560,-18.493652,-4.455566,19.470215"
"-0.014404,-0.871582,-0.300049,-12.084960,-10.498046,22.216795"
"-0.010620,-0.872070,-0.273926,-12.451171,-6.164550,15.563964"
"0.012085,-0.931152,-0.281616,-15.747069,-1.586914,11.474608"
"0.022583,-0.970581,-0.303711,-18.554687,-1.281738,11.535644"
"0.033813,-1.008423,-0.312134,-25.085447,-2.929687,13.305663"
"0.039551,-1.035034,-0.306519,-22.644041,-5.798339,18.798828"
"0.028320,-1.005615,-0.232056,-7.568359,-7.202148,27.343748"
"0.010376,-0.862915,-0.152100,-4.638672,-4.821777,28.442381"
"0.021484,-0.856689,-0.181885,-14.709472,5.432128,19.897461"
"0.035889,-0.909668,-0.225220,-18.371582,11.108397,12.512206"
"0.066895,-0.979370,-0.283936,-18.615723,7.507324,14.770507"
"0.071533,-0.977417,-0.279419,-16.601562,4.028320,17.944336"
"0.052368,-0.903931,-0.227661,-4.699707,-0.671387,23.742674"
"0.052246,-0.888916,-0.218506,13.916015,-0.244141,22.460936"
"0.067627,-0.869629,-0.253418,23.681639,-0.793457,20.263670"
"0.094116,-0.905518,-0.241089,11.169433,-4.455566,13.671874"
"0.113281,-0.979736,-0.238037,-17.517090,0.732422,13.305663"
"0.114014,-0.981445,-0.263794,-17.822266,3.784179,19.042969"
"0.090576,-0.841797,-0.244995,-8.972168,3.967285,26.794432"
"0.087402,-0.818481,-0.222778,-13.610839,5.432128,21.484373"
"0.097656,-0.842163,-0.226440,-6.713867,8.972168,15.197753"
"0.127441,-0.865723,-0.238647,-3.662109,10.009766,14.099120"
"0.144775,-0.872192,-0.231812,2.075195,10.131835,13.793944"
"0.147095,-0.864502,-0.241821,6.835937,9.765625,15.014647"
"0.134766,-0.811157,-0.258179,10.803222,7.446289,15.441894"
"0.109131,-0.733398,-0.195435,15.869140,2.990722,12.573241"
"0.110840,-0.754150,-0.180542,5.432128,9.399414,2.807617"
"0.128174,-0.887573,-0.172607,4.272461,21.057127,1.159668"
"0.142212,-0.919067,-0.252930,5.249023,26.672361,4.760742"
"0.142456,-0.889648,-0.356079,7.507324,27.282713,11.840819"
"0.136108,-0.887207,-0.347900,19.958496,16.601562,17.028809"
"0.096436,-0.769165,-0.269043,29.174803,13.427733,18.981934"
"0.076050,-0.693726,-0.220825,41.137691,14.526366,12.084960"
"0.081177,-0.789185,-0.246094,37.780762,22.583006,-1.342773"
"0.100220,-0.877441,-0.301025,27.954100,32.043457,-4.882812"
"0.142090,-0.976929,-0.452393,24.536131,33.386230,-0.488281"
"0.126831,-0.880371,-0.473755,35.278320,24.230955,13.244628"
""
"-0.021240,-0.803467,-0.781494,4.760742,24.353025,-22.155760"
"-0.031250,-0.795654,-0.875244,8.972168,20.080564,-18.798828"
"-0.050781,-0.785278,-0.811646,22.705076,5.187988,-14.038085"
"-0.060547,-0.769531,-0.755737,27.160643,0.732422,-10.498046"
"-0.073242,-0.702881,-0.677490,16.845703,5.676269,-12.268065"
"-0.069946,-0.693115,-0.671021,11.718749,9.277344,-15.197753"
"-0.057007,-0.756714,-0.753174,7.019042,14.465331,-19.409180"
"-0.053589,-0.770508,-0.791504,11.291503,12.268065,-15.991210"
"-0.055542,-0.750244,-0.795044,18.676758,5.981445,-10.070800"
"-0.092773,-0.634033,-0.717041,20.263670,3.112793,-8.605957"
"-0.093262,-0.643799,-0.664795,9.521484,1.342773,-16.052246"
"-0.092529,-0.697144,-0.672119,3.173828,5.493164,-21.240232"
"-0.108154,-0.716553,-0.692871,8.361816,7.751464,-18.981934"
"-0.095703,-0.727051,-0.727661,9.887695,8.972168,-18.310547"
"-0.075806,-0.740234,-0.808594,13.366698,9.033203,-14.953612"
"-0.097046,-0.699463,-0.798218,20.568846,-0.915527,-10.498046"
"-0.138306,-0.635864,-0.680176,8.544922,-3.845215,-15.686034"
"-0.135010,-0.668457,-0.665405,3.112793,-0.610352,-18.066406"
"-0.118652,-0.667969,-0.707764,-0.183105,4.455566,-19.897461"
"-0.111938,-0.678467,-0.735107,0.976562,5.310058,-20.263670"
"-0.098511,-0.681396,-0.768921,11.169433,2.319336,-18.249512"
"-0.091919,-0.696655,-0.791138,13.610839,0.549316,-16.784668"
"-0.128174,-0.614014,-0.747681,11.169433,-8.666992,-14.099120"
"-0.144287,-0.587769,-0.701172,8.605957,-15.258788,-19.287109"
"-0.152832,-0.644531,-0.677979,7.690429,-13.671874,-23.193357"
"-0.150024,-0.720459,-0.734985,-2.136230,-7.751464,-29.418943"
"-0.141968,-0.832520,-0.729248,-4.272461,-1.586914,-29.052732"
"-0.135742,-0.795044,-0.776611,16.601562,5.310058,-5.432128"
"-0.158691,-0.618042,-0.782227,17.761230,0.549316,-4.089355"
"-0.156616,-0.602173,-0.736694,5.798339,-6.225585,-13.427733"
"-0.152222,-0.635254,-0.757812,-3.173828,-4.882812,-21.240232"
"-0.148682,-0.679321,-0.763550,-4.272461,-6.408691,-20.507811"
