"aX,aY,aZ,gX,gY,gZ"
"0.011963,-0.801025,0.018066,40.893551,6.896972,101.074211"
"0.070679,-0.836792,-0.020874,27.160643,13.061522,84.655754"
"0.097412,-0.830078,-0.053467,-2.868652,18.920898,74.035645"
"0.188599,-0.998901,-0.181396,-27.221678,21.850584,68.481445"
"0.229126,-1.142212,-0.184570,-26.855467,14.526366,73.364258"
"0.198364,-0.949097,-0.052856,22.033689,1.159668,91.979973"
"0.199707,-0.891968,-0.033081,51.269527,3.845215,91.491692"
"0.216797,-0.817261,-0.049927,55.603024,6.042480,87.646477"
"0.266846,-0.844360,-0.083008,12.756347,9.765625,75.195312"
"0.297119,-0.907593,-0.095093,-35.156250,13.244628,67.077637"
"0.344238,-1.018311,-0.116089,-46.936031,15.014647,68.054199"
"0.358276,-1.024170,-0.089722,-55.053707,17.211914,76.904297"
"0.338623,-0.841064,-0.073242,-20.324705,19.287109,86.120598"
"0.342163,-0.777954,-0.115845,7.385253,19.775391,79.467773"
"0.382690,-0.832642,-0.148560,2.441406,16.845703,73.120117"
"0.451660,-0.974854,-0.105713,-10.620116,13.488769,68.176270"
"0.451904,-0.946045,-0.091309,5.004883,12.939452,78.979492"
"0.440430,-0.780640,-0.062744,2.136230,14.831542,80.627434"
"0.434692,-0.669189,-0.118408,-3.601074,16.784668,75.744629"
"0.465576,-0.657837,-0.174194,-1.708984,15.991210,59.020992"
"0.489136,-0.693848,-0.197876,-9.460449,10.192870,43.579098"
"0.537231,-0.787354,-0.146118,-12.084960,6.042480,39.428711"
"0.550293,-0.779907,-0.082642,4.821777,3.540039,38.574219"
"0.541626,-0.706299,-0.065430,8.789063,7.202148,38.391113"
"0.531738,-0.581909,-0.109009,-4.760742,9.643555,33.081055"
"0.517578,-0.515991,-0.175293,-20.385740,7.629394,15.624999"
"0.544678,-0.616211,-0.225586,-27.709959,0.427246,-6.652832"
"0.576294,-0.741699,-0.192017,-36.621094,-10.437011,-17.944336"
"0.596069,-0.798462,-0.024780,-21.728514,-13.732909,-15.258788"
"0.583374,-0.748169,-0.005981,-0.061035,-7.019042,-10.559081"
"0.572144,-0.735596,-0.041870,-14.160155,-0.305176,-10.925292"
"0.555786,-0.744629,-0.093628,-17.944336,-0.854492,-14.465331"
"0.550293,-0.742798,-0.136108,-9.521484,-1.708984,-16.357422"
"0.561279,-0.798340,-0.115112,-9.826660,-6.286621,-20.629881"
"0.564697,-0.815308,-0.079712,-19.775391,-8.728027,-19.592285"
"0.544312,-0.778809,-0.029663,-14.160155,-5.798339,-18.127441"
"0.517090,-0.716797,-0.040894,-10.986327,-3.173828,-19.592285"
"0.502808,-0.741577,-0.103149,-14.221190,-0.427246,-26.245115"
"0.510742,-0.796265,-0.119507,-18.981934,-6.164550,-31.249998"
"0.532593,-0.914185,-0.071411,6.408691,-11.108397,-27.404783"
"0.521362,-0.863403,-0.007446,24.475096,-10.925292,-23.559568"
"0.498657,-0.787354,-0.009033,29.479979,-1.770019,-22.766111"
"0.480591,-0.756104,-0.061523,15.502929,3.723144,-29.602049"
"0.449951,-0.723999,-0.066895,8.483887,0.305176,-33.874512"
"0.432129,-0.734741,-0.064819,-4.211426,-4.333496,-42.602535"
"0.427368,-0.844482,-0.078369,-16.845703,-7.202148,-51.635738"
"0.436279,-0.938354,-0.065552,-26.306150,-10.314940,-54.443356"
"0.452881,-1.047119,-0.034912,-18.066406,-10.253905,-50.354000"
"0.398193,-0.910400,0.001953,10.375976,-9.643555,-38.269043"
"0.352539,-0.783569,0.049316,13.000487,-7.934570,-40.222164"
"0.348511,-0.786621,0.019531,1.037598,-1.708984,-52.734371"
"0.338257,-0.864624,-0.075073,-5.676269,-1.953125,-57.006832"
"0.334473,-0.931885,-0.046753,-12.390136,-8.422852,-59.509274"
"0.325439,-0.949097,-0.047974,-9.399414,-7.202148,-58.959957"
""
"-0.193359,-1.012695,-0.059937,-0.244141,-4.089355,-6.713867"
"-0.185669,-1.053833,-0.067139,-3.784179,-1.342773,-3.295898"
"-0.183350,-1.077515,-0.069336,-7.446289,-0.305176,5.065917"
"-0.180176,-1.104370,-0.068970,-3.112793,0.854492,16.052246"
"-0.193481,-1.026001,-0.052246,5.126953,2.014160,21.179197"
"-0.187988,-0.966309,-0.054199,9.277344,4.150391,24.841307"
"-0.180786,-0.979126,-0.066284,-2.319336,5.249023,25.207518"
"-0.149170,-1.084351,-0.071045,-8.972168,5.004883,27.038572"
"-0.139404,-1.107544,-0.084106,-6.958007,5.676269,37.353516"
"-0.122437,-1.150391,-0.094116,-19.531250,6.835937,47.790524"
"-0.089722,-1.251953,-0.097412,-20.507811,7.263183,56.091305"
"-0.147583,-1.022949,-0.083374,9.948730,3.601074,77.392578"
"-0.181885,-0.878296,-0.027588,22.644041,-2.685547,78.735352"
"-0.162842,-0.799316,0.028198,14.953612,0.915527,70.617676"
"-0.078857,-0.940552,-0.051147,-7.995605,13.061522,54.260250"
"-0.011719,-1.066406,-0.147217,-16.235352,16.479492,51.574703"
"0.014038,-1.121704,-0.163696,-16.723633,10.314940,59.265133"
"0.010010,-1.080200,-0.091064,-1.098633,6.347656,66.589355"
"-0.026611,-0.916382,-0.028931,56.518551,-0.305176,74.768066"
"-0.021729,-0.861938,-0.007080,95.214836,-2.197266,69.946289"
"0.034424,-0.848755,-0.031128,22.583006,8.850098,56.518551"
