"aX,aY,aZ,gX,gY,gZ"
"-0.052368,-0.100098,-0.907593,-36.682129,-4.272461,7.141113"
"-0.040894,-0.161377,-0.930908,-31.433104,8.605957,-1.953125"
"-0.042114,-0.304077,-1.026733,-15.014647,8.728027,8.056641"
"-0.049072,-0.206909,-1.015015,-5.187988,5.798339,16.296387"
"-0.060913,-0.139282,-0.966064,-7.812500,2.136230,20.935057"
"-0.069824,-0.134399,-0.936768,-12.634276,3.540039,19.653320"
"-0.078613,-0.103027,-0.920166,-12.817382,12.145995,17.517090"
"-0.060791,-0.123169,-0.993774,-9.460449,15.441894,14.404296"
"-0.066772,-0.181030,-1.011475,-8.850098,12.451171,14.038085"
"-0.068604,-0.150146,-0.957031,4.943848,8.300781,20.751951"
"-0.064697,-0.140625,-0.965088,18.859863,12.023925,20.935057"
"-0.076416,-0.158691,-1.004150,16.662598,9.277344,22.460936"
"-0.096191,-0.123291,-0.995239,18.676758,2.868652,29.907225"
"-0.102417,-0.016235,-0.966064,19.409180,0.915527,30.090330"
"-0.092896,-0.055908,-0.981812,14.831542,1.403808,18.981934"
"-0.088745,-0.138184,-1.032837,4.943848,2.502441,13.000487"
"-0.080688,-0.178101,-1.047974,16.235352,-0.915527,15.075683"
"-0.073242,-0.280029,-1.012817,39.123535,-6.164550,29.052732"
"-0.105103,-0.124756,-0.958496,40.344234,-6.835937,41.320797"
"-0.104492,0.085327,-0.941284,31.433104,-0.671387,46.264645"
"-0.098999,0.022339,-0.985474,15.869140,10.192870,24.291990"
"-0.073608,-0.080444,-1.005249,15.258788,9.582520,15.563964"
"-0.070190,-0.087402,-0.998657,16.906738,3.906250,25.329588"
"-0.079834,-0.046265,-0.985596,17.578125,2.380371,30.334471"
"-0.086304,-0.020630,-0.963623,19.775391,2.624511,30.639647"
"-0.084351,0.036133,-0.954224,22.521971,3.784179,31.311033"
"-0.084106,0.065796,-0.985107,13.671874,5.371093,25.878904"
"-0.081543,0.053955,-1.009399,-0.915527,2.685547,17.700195"
"-0.063232,0.000244,-1.016602,-15.380858,-4.333496,14.038085"
"-0.062500,-0.082886,-0.954468,-13.549804,-5.737304,14.709472"
"-0.072266,-0.106079,-0.960449,-0.244141,1.525879,21.789549"
"-0.104370,0.004761,-0.997925,-1.464844,4.455566,31.555174"
"-0.097656,0.137329,-0.983154,-13.244628,-0.366211,27.099607"
"-0.076050,-0.039673,-0.935913,-7.019042,0.915527,4.211426"
"-0.072632,-0.090210,-0.974976,-5.615234,8.789063,8.483887"
"-0.078247,0.004517,-1.041748,-23.010252,-0.610352,15.563964"
"-0.075806,-0.005493,-0.999756,-19.287109,-6.103515,9.216309"
"-0.089111,-0.108643,-0.942505,15.136718,-4.577637,4.516602"
"-0.095825,0.061035,-1.021606,13.671874,5.310058,22.216795"
"-0.099365,0.117432,-1.010254,0.854492,4.943848,15.258788"
"-0.097900,0.063843,-1.007935,4.577637,7.873535,1.098633"
"-0.090088,0.011963,-1.035034,1.220703,5.737304,2.929687"
"-0.077515,0.057373,-0.967407,-5.981445,-0.976562,8.056641"
"-0.087280,0.007080,-0.968262,21.728514,7.507324,4.028320"
"-0.101318,0.103271,-1.015015,37.109375,14.953612,10.803222"
"-0.105347,0.162720,-0.974731,49.743649,17.456055,8.239746"
"-0.136719,0.186523,-0.979004,56.701656,31.311033,1.831055"
"-0.145020,0.205444,-1.059692,58.654781,33.142090,0.122070"
"-0.143188,0.139160,-1.058960,57.617184,27.221678,-4.516602"
"-0.146118,0.114258,-1.039185,75.988770,23.132322,-3.112793"
"-0.174072,0.202881,-0.992065,83.862297,25.939939,4.394531"
"-0.177979,0.348511,-1.095337,71.777344,25.146482,1.342773"
"-0.181763,0.296875,-1.075806,39.550781,6.652832,-13.183593"
"-0.191162,0.302368,-1.019775,-0.854492,-6.958007,-17.517090"
"-0.194702,0.309692,-0.968750,-18.859863,-1.586914,-32.653809"
"-0.153320,0.134033,-0.955322,-15.563964,3.234863,-40.649410"
"-0.132202,0.087524,-0.960449,-10.925292,11.352538,-35.705566"
"-0.159302,0.190186,-1.037231,-20.568846,14.770507,-22.338865"
"-0.172974,0.234009,-0.956299,-32.653809,1.342773,-21.911619"
"-0.171143,0.199707,-0.927856,-29.541014,-6.530761,-28.747557"
"-0.154175,0.114746,-0.937988,-28.625486,-5.615234,-45.959469"
"-0.125122,-0.084106,-0.942627,-27.587889,0.122070,-43.212887"
"-0.105103,-0.102173,-1.005981,-18.310547,1.831055,-34.240723"
"-0.117676,0.005127,-1.008057,0.305176,-3.540039,-15.502929"
"-0.157104,0.200806,-0.906372,-18.737793,-13.305663,-6.713867"
"-0.136963,0.113403,-0.881348,-31.921385,-7.263183,-27.099607"
"-0.147461,-0.036377,-1.026367,-27.343748,5.371093,-38.085937"
"-0.143799,-0.093506,-1.057983,-7.995605,2.563476,-33.569336"
"-0.117798,-0.107910,-1.039307,-1.220703,-5.065917,-15.441894"
"-0.145752,0.065063,-0.984863,1.708984,-9.826660,-5.371093"
"-0.161743,0.235107,-0.903809,3.845215,-7.446289,-10.070800"
"-0.140259,0.143921,-0.970947,-9.399414,1.708984,-32.714844"
"-0.129883,0.016968,-1.008301,-23.986814,-0.305176,-45.532223"
"-0.110962,-0.173096,-1.029419,-23.742674,-4.943848,-35.278320"
"-0.074341,-0.276001,-1.047119,-16.662598,-6.530761,-27.282713"
"-0.089844,-0.161499,-0.984497,1.831055,-13.977050,-1.403808"
"-0.121094,0.057251,-0.899902,5.126953,-14.953612,15.502929"
"-0.134521,0.288452,-0.880859,1.647949,-2.319336,-14.648437"
"-0.115356,0.069092,-0.928467,-2.075195,4.455566,-33.996582"
"-0.107666,-0.113647,-1.057983,-8.239746,5.920410,-36.071777"
"-0.094849,-0.233765,-1.066650,-14.709472,-3.662109,-26.428221"
"-0.100098,-0.024048,-0.924438,-9.521484,-12.878417,-1.647949"
"-0.099731,0.142334,-0.928467,1.098633,-4.211426,-0.854492"
"-0.110474,0.137939,-0.962036,-8.972168,0.122070,-15.808105"
""
"-0.112549,0.047363,-0.958984,8.850098,6.042480,20.935057"
"-0.097900,-0.029541,-0.981445,6.713867,8.239746,13.854980"
"-0.088745,-0.085205,-1.015503,7.812500,7.629394,17.700195"
"-0.103149,-0.050415,-1.006836,12.695312,1.708984,30.822752"
"-0.123779,0.044434,-1.023315,12.451171,-0.183105,33.020020"
"-0.123413,0.015381,-1.025024,5.554199,-4.516602,24.353025"
"-0.121704,-0.022339,-1.022583,-7.995605,-8.117676,18.676758"
"-0.115479,0.023193,-0.965088,-19.348145,-12.145995,23.010252"
"-0.104858,0.015015,-0.945435,-0.061035,-6.347656,20.202635"
"-0.103149,-0.027832,-1.012207,7.568359,-2.197266,20.751951"
"-0.104248,-0.040527,-0.991699,6.225585,-5.249023,22.216795"
"-0.093872,-0.040771,-0.916748,10.498046,-5.432128,22.583006"
"-0.091919,-0.011963,-1.000122,8.544922,6.042480,23.986814"
"-0.091675,-0.010742,-1.027954,-2.746582,3.540039,23.254393"
"-0.089600,-0.035278,-0.993164,-3.356933,-3.417969,23.498533"
"-0.088135,-0.033936,-0.992676,0.854492,-5.798339,25.512693"
"-0.066895,-0.015137,-0.972290,0.000000,-7.263183,25.146482"
"-0.076904,-0.012817,-0.950928,-11.230468,-5.859375,23.986814"
"-0.081421,-0.054810,-0.986206,-4.272461,-0.793457,25.451658"
"-0.084229,-0.051270,-1.008423,5.859375,-0.244141,33.996582"
"-0.098267,0.058838,-1.003906,-2.685547,-2.258301,35.705566"
"-0.102783,0.100830,-0.914917,-4.333496,-1.647949,29.479979"
"-0.105469,0.064209,-0.944458,8.056641,9.643555,16.723633"
"-0.089355,0.070557,-1.023804,7.812500,15.502929,11.474608"
"-0.095581,0.023437,-0.971680,-12.939452,7.141113,10.314940"
"-0.100220,-0.006592,-0.978516,5.187988,8.361816,14.587401"
"-0.104248,-0.012817,-1.025269,14.892577,5.371093,22.460936"
"-0.112793,0.064453,-0.974243,17.883301,6.042480,20.385740"
"-0.123779,0.103516,-1.003418,26.428221,8.911133,19.287109"
"-0.109985,0.133301,-1.043579,29.602049,8.544922,13.488769"
"-0.100708,0.091919,-1.021362,8.728027,1.708984,2.624511"
"-0.102417,0.017822,-1.001465,-6.103515,0.549316,4.638672"
"-0.112549,0.026978,-0.990723,-0.915527,0.671387,7.873535"
"-0.125610,0.104492,-1.021484,4.577637,4.089355,11.535644"
"-0.130737,0.113647,-1.031006,0.183105,2.563476,6.103515"
"-0.122070,0.102661,-1.003174,1.708984,-0.488281,1.159668"
"-0.100952,0.096924,-0.971558,-2.929687,4.211426,0.244141"
"-0.119629,0.123535,-1.020142,-9.460449,6.469726,0.122070"
"-0.139648,0.152832,-1.053589,-14.892577,4.577637,-1.464844"
"-0.139404,0.165283,-1.001709,-12.451171,0.183105,-6.774902"
"-0.135376,0.150757,-0.983398,-6.530761,2.868652,-12.939452"
"-0.138672,0.149902,-0.991577,4.394531,7.690429,-15.258788"
"-0.151978,0.165649,-1.061646,8.056641,8.544922,-20.141600"
"-0.119751,0.109619,-1.060669,2.563476,-0.183105,-25.268553"
"-0.122925,0.042847,-0.951294,-4.333496,-2.014160,-22.338865"
"-0.166992,0.142212,-0.914185,-14.404296,9.094238,-11.291503"
"-0.173462,0.192505,-1.014893,-20.019531,25.817869,-15.502929"
"-0.177734,0.120239,-1.087402,-32.897949,20.812986,-27.221678"
"-0.179443,0.047607,-1.079102,-25.878904,6.591796,-35.522461"
"-0.151611,-0.065186,-0.987305,5.065917,3.417969,-32.775879"
"-0.131226,0.013306,-0.874146,5.249023,12.817382,-25.756834"
"-0.129028,0.135620,-0.887451,-4.577637,18.371582,-27.648924"
"-0.135620,0.019653,-0.958862,-36.621094,22.216795,-41.259762"
